"","airport","time","summary","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","uvIndex","visibility","ozone","precipType","precipAccumulation","time2"
"1365","Eureka",2019-12-24 19:00:00,"Clear",0,0,38.88,32.83,16.31,0.4,1021.91,8.21,8.12,321.097590679981,0.18,0,10,299.23,"",NA,2019-12-24 19:00:00
"1366","Eureka",2019-12-24 20:00:00,"Clear",0,0,37.31,31.32,16.43,0.43,1022.35,7.49,7.36,330.024589987859,0.18,0,10,298.55,"",NA,2019-12-24 20:00:00
"1367","Eureka",2019-12-24 21:00:00,"Clear",0,0,36.65,32,16.2,0.43,1022.85,5.71,13.5,316.016897557618,0.18,0,10,298.66,"",NA,2019-12-24 21:00:00
"1368","Eureka",2019-12-24 22:00:00,"Clear",0,0,35.3,29.21,16.65,0.46,1023.38,7.2,7.32,321.027034396243,0.02,0,10,299.9,"",NA,2019-12-24 22:00:00
"1369","Eureka",2019-12-24 23:00:00,"Clear",0,0,35.02,29.57,16.43,0.47,1022.83,5.91,6.08,322.061781910434,0.02,0,10,301.35,"",NA,2019-12-24 23:00:00
"1370","Eureka",2019-12-25 00:00:00,"Clear",0,0,33.53,27.77,16.34,0.49,1022.98,6.39,6.37,333.005236443865,0.03,0,10,300.56,"",NA,2019-12-25 00:00:00
"1371","Eureka",2019-12-25 01:00:00,"Clear",0,0,33.3,26.34,16.34,0.5,1023.4,7.61,7.45,345.033811816785,0.03,0,10,299.48,"",NA,2019-12-25 01:00:00
"1372","Eureka",2019-12-25 02:00:00,"Clear",0,0,33.12,26.61,16.75,0.5,1023.09,7.81,7.73,351.051954670039,0.2,0,10,297.82,"",NA,2019-12-25 02:00:00
"1373","Eureka",2019-12-25 03:00:00,"Mostly Cloudy",0,0,31.8,24.83,16.37,0.53,1022.97,7.46,7.42,332.003151878117,0.71,0,10,296.18,"",NA,2019-12-25 03:00:00
"1374","Eureka",2019-12-25 04:00:00,"Overcast",0,0,31.87,25.74,17.78,0.56,1023.09,6.47,6.42,333.048088520865,0.91,0,10,295.16,"",NA,2019-12-25 04:00:00
"1375","Eureka",2019-12-25 05:00:00,"Overcast",0,0,33.06,26.56,16.73,0.51,1023.13,7.19,7.1,342.089486302905,0.92,0,10,294.92,"",NA,2019-12-25 05:00:00
"1376","Eureka",2019-12-25 06:00:00,"Mostly Cloudy",0,0,31.45,26.16,18.04,0.57,1023.28,5.27,5.31,352.036562908213,0.7,0,10,296.98,"",NA,2019-12-25 06:00:00
"1377","Eureka",2019-12-25 07:00:00,"Mostly Cloudy",0,0,32.75,26.56,18.11,0.54,1023.98,7.07,6.97,331.03559407545,0.68,0,10,296.38,"",NA,2019-12-25 07:00:00
"1378","Eureka",2019-12-25 08:00:00,"Clear",0,0,34.58,30.02,19.63,0.54,1024.58,5.18,5.01,341.032330012221,0.03,0,10,295.42,"",NA,2019-12-25 08:00:00
"1379","Eureka",2019-12-25 09:00:00,"Mostly Cloudy",0,0,35.26,35.11,21.4,0.57,1024.61,0.25,0.88,341.054995448875,0.67,1,10,294.62,"",NA,2019-12-25 09:00:00
"1380","Eureka",2019-12-25 10:00:00,"Mostly Cloudy",0,0,37,33.72,21.76,0.53,1023.92,4.26,4.24,304.036410763763,0.68,1,10,294.45,"",NA,2019-12-25 10:00:00
"1381","Eureka",2019-12-25 11:00:00,"Mostly Cloudy",0,0,40.06,38.07,25.1,0.55,1023.13,3.2,3.18,250.059837845691,0.68,1,10,294.3,"",NA,2019-12-25 11:00:00
"1382","Eureka",2019-12-25 12:00:00,"Mostly Cloudy",0,0,42.17,39.59,26.62,0.54,1022.37,4.18,4.28,123.073344738816,0.71,1,10,282.46,"",NA,2019-12-25 12:00:00
"1383","Eureka",2019-12-25 13:00:00,"Clear",0,0,42.24,39.33,26.5,0.54,1021.86,4.5,4.32,71.011585818708,0.22,1,10,280.65,"",NA,2019-12-25 13:00:00
"1384","Eureka",2019-12-25 14:00:00,"Mostly Cloudy",0,0,40.94,38.33,27.81,0.6,1021.98,4.19,4.23,72.0672999952959,0.72,0,10,279.53,"",NA,2019-12-25 14:00:00
"1385","Eureka",2019-12-25 15:00:00,"Overcast",0,0,38.5,33.07,27,0.64,1021.89,7.25,7.35,97.0904481840026,0.94,0,10,279.28,"",NA,2019-12-25 15:00:00
"1386","Eureka",2019-12-25 16:00:00,"Overcast",0,0,37.95,33.69,28.41,0.69,1022.04,5.26,5.12,117.017824152042,0.92,0,10,279.85,"",NA,2019-12-25 16:00:00
"1387","Eureka",2019-12-25 17:00:00,"Partly Cloudy",0,0,37.65,34.17,29.87,0.74,1022,4.18,4.09,121.097706571464,0.43,0,10,280.42,"",NA,2019-12-25 17:00:00
"1388","Eureka",2019-12-25 18:00:00,"Clear",0,0,37.57,37.29,30.03,0.74,1022.48,0.62,0.41,20.0254388438095,0.19,0,10,283.51,"",NA,2019-12-25 18:00:00
"1389","Eureka",2019-12-25 19:00:00,"Mostly Cloudy",0,0,37.21,37.22,29.87,0.74,1022.96,0.55,0.39,25.0512313877806,0.7,0,10,286.22,"",NA,2019-12-25 19:00:00
"1390","Eureka",2019-12-25 20:00:00,"Partly Cloudy",0,0,35.81,35.82,28.62,0.75,1023.18,0.38,0.4,3.03348325186473,0.44,0,10,289.92,"",NA,2019-12-25 20:00:00
"1391","Eureka",2019-12-25 21:00:00,"Partly Cloudy",0,0,35.47,35.1,28.38,0.76,1023.2,0.27,0.39,351.066675708245,0.44,0,10,292.7,"",NA,2019-12-25 21:00:00
"1392","Eureka",2019-12-25 22:00:00,"Overcast",0,0,35.42,35.62,28.45,0.75,1023.26,0.34,0.39,320.066176390834,0.92,0,10,293.81,"",NA,2019-12-25 22:00:00
"1393","Eureka",2019-12-25 23:00:00,"Partly Cloudy",0,0,34.03,30.5,28.56,0.8,1022.99,3.89,4.05,359.047248740707,0.44,0,9.471,294.39,"",NA,2019-12-25 23:00:00
"1394","Eureka",2019-12-26 00:00:00,"Mostly Cloudy",0,0,35.07,34.96,28.44,0.76,1023.24,0.17,0.66,5.07077092270579,0.7,0,10,295.03,"",NA,2019-12-26 00:00:00
"1395","Eureka",2019-12-26 01:00:00,"Overcast",0,0,34.94,32.36,28.23,0.76,1023.78,3.4,3.29,326.075001459464,0.92,0,10,294.55,"",NA,2019-12-26 01:00:00
"1396","Eureka",2019-12-26 02:00:00,"Overcast",0,0,35.01,29.08,26.83,0.73,1024.26,6.14,6.3,344.056129044949,0.92,0,10,293.35,"",NA,2019-12-26 02:00:00
"1397","Eureka",2019-12-26 03:00:00,"Overcast",0,0,35.17,30.32,26.91,0.72,1025.05,5.58,5.43,336.05716448145,0.93,0,10,292.96,"",NA,2019-12-26 03:00:00
"1398","Eureka",2019-12-26 04:00:00,"Overcast",0,0,35.3,30.83,26.96,0.72,1025.11,5.2,5.18,351.08726314151,0.93,0,10,293.13,"",NA,2019-12-26 04:00:00
"1399","Eureka",2019-12-26 05:00:00,"Overcast",0,0,35.44,30.78,27.07,0.71,1026.17,5.59,5.42,351.032350844657,0.94,0,10,293.93,"",NA,2019-12-26 05:00:00
"1400","Eureka",2019-12-26 06:00:00,"Overcast",0.001,0.01,35.53,30.15,26.89,0.7,1026.99,6.45,6.26,1.04931091127086,0.94,0,10,294.85,"rain",NA,2019-12-26 06:00:00
"1401","Eureka",2019-12-26 07:00:00,"Overcast",0,0,35.65,30.15,25.39,0.66,1027.83,6.2,6.21,11.0613703983633,0.9,0,10,293.55,"",NA,2019-12-26 07:00:00
"1402","Eureka",2019-12-26 08:00:00,"Mostly Cloudy",0,0,37.34,32.27,28.41,0.7,1028.53,6.32,6.27,3.08628700504859,0.69,0,10,294.88,"",NA,2019-12-26 08:00:00
"1403","Eureka",2019-12-26 09:00:00,"Mostly Cloudy",0,0,39.06,33.14,28.7,0.66,1029.15,8.32,8.29,12.0424387162168,0.7,1,10,295.56,"",NA,2019-12-26 09:00:00
"1404","Eureka",2019-12-26 10:00:00,"Overcast",0,0,40.67,32.96,30.37,0.67,1029.1,13.9,19.54,56.0355609646126,0.95,1,10,295.67,"",NA,2019-12-26 10:00:00
"1405","Eureka",2019-12-26 11:00:00,"Overcast",0,0,38.99,30.43,29.01,0.67,1029.19,14.79,14.93,47.0493947114711,0.97,1,10,295.42,"",NA,2019-12-26 11:00:00
"1406","Eureka",2019-12-26 12:00:00,"Mostly Cloudy",0,0,38.78,31.32,28.6,0.67,1029.14,11.18,11.26,69.0854038954201,0.78,1,10,295.38,"",NA,2019-12-26 12:00:00
"1407","Eureka",2019-12-26 13:00:00,"Overcast",0,0,37.29,29.62,27.02,0.66,1029.83,10.82,10.96,56.0586328458906,1,1,10,286.38,"",NA,2019-12-26 13:00:00
"1408","Eureka",2019-12-26 14:00:00,"Overcast",0,0,37.18,29.35,26.67,0.66,1030.24,11.04,10.78,65.0644624092439,0.97,0,10,284.17,"",NA,2019-12-26 14:00:00
"1409","Eureka",2019-12-26 15:00:00,"Mostly Cloudy",0,0,35.55,29.49,24.84,0.65,1030.34,7.54,7.31,48.0897160428606,0.74,0,10,282.58,"",NA,2019-12-26 15:00:00
"1410","Eureka",2019-12-26 16:00:00,"Mostly Cloudy",0,0,35.56,29.39,25.15,0.66,1030.91,7.26,7.21,57.0554490559847,0.73,0,10,282.51,"",NA,2019-12-26 16:00:00
"1411","Eureka",2019-12-26 17:00:00,"Overcast",0,0,35.23,29.92,24.77,0.66,1031.2,5.91,6.01,76.0532298981161,0.94,0,10,282.49,"",NA,2019-12-26 17:00:00
"1412","Eureka",2019-12-26 18:00:00,"Mostly Cloudy",0,0,33.83,27.93,24.92,0.7,1031.44,6.31,6.33,74.0291300415674,0.68,0,10,282.64,"",NA,2019-12-26 18:00:00
"1413","Eureka",2019-12-26 19:00:00,"Overcast",0,0,35.02,30.39,25.14,0.67,1031.16,5.03,5.06,69.0916784196448,0.91,0,10,284.24,"",NA,2019-12-26 19:00:00
"1414","Eureka",2019-12-26 20:00:00,"Mostly Cloudy",0,0,35.13,29.65,26.65,0.71,1031.5,6.34,6.08,87.0493645862256,0.69,0,10,283.25,"",NA,2019-12-26 20:00:00
"1415","Eureka",2019-12-26 21:00:00,"Overcast",0,0,35.35,35.38,26.69,0.71,1031.48,0.12,0.53,9.02740411705305,0.93,0,10,282.27,"",NA,2019-12-26 21:00:00
"1416","Eureka",2019-12-26 22:00:00,"Overcast",0,0,35.02,35,26.49,0.71,1030.96,0.25,0.54,9.0117810853751,0.96,0,10,280.77,"",NA,2019-12-26 22:00:00
"1417","Eureka",2019-12-26 23:00:00,"Overcast",0,0,35.47,35.37,26.63,0.71,1030.13,0.53,0.57,267.017750168562,0.97,0,10,279.42,"",NA,2019-12-26 23:00:00
"1418","Eureka",2019-12-27 00:00:00,"Overcast",0,0,35.42,31.97,26.68,0.71,1030.1,4.14,4.05,210.04938293126,0.99,0,10,282,"",NA,2019-12-27 00:00:00
"1419","Eureka",2019-12-27 01:00:00,"Overcast",0,0,35.49,31.52,26.77,0.71,1029.75,4.26,4.3,200.014444443555,1,0,10,281.9,"",NA,2019-12-27 01:00:00
"1420","Eureka",2019-12-27 02:00:00,"Overcast",0,0,35.32,28.8,26.73,0.71,1028.7,8.31,8.06,181.067368607691,0.99,0,10,281.79,"",NA,2019-12-27 02:00:00
"1421","Eureka",2019-12-27 03:00:00,"Overcast",0,0,35.46,30.09,26.95,0.71,1028.01,6.54,6.52,169.036124324578,0.99,0,10,281.65,"",NA,2019-12-27 03:00:00
"1422","Eureka",2019-12-27 04:00:00,"Overcast",0,0,36.68,29.92,28.56,0.72,1027.29,8.94,8.98,170.006837107711,0.96,0,10,282.02,"",NA,2019-12-27 04:00:00
"1423","Eureka",2019-12-27 05:00:00,"Overcast",0,0,36.96,31.11,28.67,0.72,1027.23,7.08,7.27,199.079437462735,0.99,0,10,282.28,"",NA,2019-12-27 05:00:00
"1424","Eureka",2019-12-27 06:00:00,"Drizzle",0.0063,0.88,36.99,31.15,30.63,0.78,1026.48,7.57,7.42,170.085421779912,0.97,0,10,282.06,"rain",NA,2019-12-27 06:00:00
"1425","Eureka",2019-12-27 07:00:00,"Overcast",0,0,36.9,31.13,32.16,0.83,1026.07,7.43,7.41,171.035623570589,1,0,10,283.8,"",NA,2019-12-27 07:00:00
"1426","Eureka",2019-12-27 08:00:00,"Overcast",0,0,39.32,33.35,33.65,0.8,1025.68,9.36,9.38,180.043731760316,0.98,0,10,283.28,"",NA,2019-12-27 08:00:00
"1427","Eureka",2019-12-27 09:00:00,"Overcast",0,0,40.99,35.45,35.49,0.81,1024.94,8.7,8.71,182.096433908437,0.99,1,10,283.42,"",NA,2019-12-27 09:00:00
"1428","Eureka",2019-12-27 10:00:00,"Overcast",0,0,43.97,39.83,37.51,0.77,1023.15,7.56,7.36,182.066609564911,0.99,1,10,286.07,"",NA,2019-12-27 10:00:00
"1429","Eureka",2019-12-27 11:00:00,"Overcast",0,0,46.36,40.2,39.13,0.77,1021.5,13.46,13.35,220.043164087873,1,1,10,289.73,"",NA,2019-12-27 11:00:00
"1430","Eureka",2019-12-27 12:00:00,"Overcast",0,0,48.12,42.17,39.48,0.72,1019.28,14.98,14.92,210.070629407048,0.99,1,10,293.32,"",NA,2019-12-27 12:00:00
"1431","Eureka",2019-12-27 13:00:00,"Overcast",0,0,50.97,51.13,39.65,0.65,1018.08,14.69,14.63,210.095705604329,0.97,1,10,291.04,"",NA,2019-12-27 13:00:00
"1432","Eureka",2019-12-27 14:00:00,"Overcast",0,0,51.29,51.03,39.75,0.65,1017.52,16.34,16.23,221.017410616215,0.97,0,10,293.59,"",NA,2019-12-27 14:00:00
"1433","Eureka",2019-12-27 15:00:00,"Overcast",0,0,51.31,51.21,39.73,0.65,1017.1,12.54,12.5,221.091000936847,0.98,0,10,296.1,"",NA,2019-12-27 15:00:00
"1434","Eureka",2019-12-27 16:00:00,"Overcast",0,0,51.63,51.31,41.37,0.68,1017.08,13.03,13.05,249.023888907626,0.96,0,10,298.27,"",NA,2019-12-27 16:00:00
"1435","Eureka",2019-12-27 17:00:00,"Overcast",0,0,51.7,51.38,41.47,0.68,1016.84,11.63,11.64,242.099104386727,0.95,0,10,300.07,"",NA,2019-12-27 17:00:00
"1436","Eureka",2019-12-27 18:00:00,"Mostly Cloudy",0,0,51.51,51.2,41.23,0.68,1016.77,11.54,11.44,241.052302254856,0.7,0,10,301.9,"",NA,2019-12-27 18:00:00
"1437","Eureka",2019-12-27 19:00:00,"Partly Cloudy",0,0,51.07,50.94,41.16,0.69,1016.95,11.16,11.19,241.017955784534,0.42,0,10,305.6,"",NA,2019-12-27 19:00:00
"1438","Eureka",2019-12-27 20:00:00,"Clear",0,0,49.53,44.69,41.11,0.73,1016.91,12.1,12.06,240.064521159745,0.03,0,10,307.63,"",NA,2019-12-27 20:00:00
"1439","Eureka",2019-12-27 21:00:00,"Clear",0,0,49.32,44.43,41.14,0.73,1016.65,12.24,12.1,250.000421843673,0.03,0,10,309.46,"",NA,2019-12-27 21:00:00
"1440","Eureka",2019-12-27 22:00:00,"Clear",0,0,50.39,50.43,41.1,0.71,1016.49,8.55,8.44,250.095182205399,0.03,0,10,312.12,"",NA,2019-12-27 22:00:00
"1441","Eureka",2019-12-27 23:00:00,"Clear",0,0,47.68,43.32,39.72,0.73,1016.02,10.18,10.25,229.098882294564,0.03,0,10,314.86,"",NA,2019-12-27 23:00:00
"1442","Eureka",2019-12-28 00:00:00,"Clear",0,0,48.97,44.53,39.58,0.7,1016.42,10.43,10.27,260.077843054473,0.02,0,10,317.39,"",NA,2019-12-28 00:00:00
"1443","Eureka",2019-12-28 01:00:00,"Clear",0,0,47.38,43.37,39.47,0.74,1017.26,8.46,8.33,270.024564575656,0.03,0,9.885,321.46,"",NA,2019-12-28 01:00:00
"1444","Eureka",2019-12-28 02:00:00,"Clear",0,0,46.99,42.28,37.81,0.7,1017.13,10.06,9.88,281.003615110023,0.04,0,9.778,323.76,"",NA,2019-12-28 02:00:00
"1445","Eureka",2019-12-28 03:00:00,"Clear",0,0,45.66,39.65,35.94,0.69,1017.44,13.31,13.13,282.072861432896,0.04,0,10,326.6,"",NA,2019-12-28 03:00:00
"1446","Eureka",2019-12-28 04:00:00,"Clear",0,0,44.06,38.61,35.71,0.72,1017.65,10.14,10.13,282.090136669006,0.04,0,10,330.25,"",NA,2019-12-28 04:00:00
"1447","Eureka",2019-12-28 05:00:00,"Partly Cloudy",0,0,43.9,38.23,34.39,0.69,1018.21,10.56,10.46,285.047818045921,0.42,0,10,334.86,"",NA,2019-12-28 05:00:00
"1448","Eureka",2019-12-28 06:00:00,"Mostly Cloudy",0,0,43.78,38.44,34.01,0.68,1018.79,9.55,9.53,284.038115091134,0.69,0,10,339.35,"",NA,2019-12-28 06:00:00
"1449","Eureka",2019-12-28 07:00:00,"Partly Cloudy",0,0,43.75,38.33,33.93,0.68,1019.73,9.73,9.6,294.018411094935,0.41,0,10,345.33,"",NA,2019-12-28 07:00:00
"1450","Eureka",2019-12-28 08:00:00,"Partly Cloudy",0,0,44.15,39.22,33.92,0.67,1020.79,8.56,8.57,285.004765658185,0.4,0,10,348.98,"",NA,2019-12-28 08:00:00
"1451","Eureka",2019-12-28 09:00:00,"Partly Cloudy",0,0,45.85,42.28,34.01,0.63,1020.9,6.89,6.7,301.042911434864,0.39,1,10,351.62,"",NA,2019-12-28 09:00:00
"1452","Eureka",2019-12-28 10:00:00,"Partly Cloudy",0,0,47.21,41.52,30.64,0.53,1020.32,13.59,13.43,312.023678166314,0.4,1,10,354.03,"",NA,2019-12-28 10:00:00
"1453","Eureka",2019-12-28 11:00:00,"Clear",0,0,48.84,44.07,28.82,0.46,1020.17,11.24,11.17,314.051859309616,0.18,1,10,355.36,"",NA,2019-12-28 11:00:00
"1454","Eureka",2019-12-28 12:00:00,"Clear",0,0,49.77,45.03,27.27,0.42,1019.72,11.41,11.33,301.08130276894,0.17,1,10,354.78,"",NA,2019-12-28 12:00:00
"1455","Eureka",2019-12-28 13:00:00,"Clear",0,0,50.61,50.45,26.97,0.4,1019.55,9.8,9.72,275.061108787259,0.17,1,10,342.65,"",NA,2019-12-28 13:00:00
"1456","Eureka",2019-12-28 14:00:00,"Clear",0,0,49.39,45.98,25.81,0.4,1019.74,7.94,7.94,285.006485127487,0.18,0,10,335.49,"",NA,2019-12-28 14:00:00
"1457","Eureka",2019-12-28 15:00:00,"Partly Cloudy",0,0,47.89,44.08,26.99,0.44,1020.03,8.42,8.36,273.063420763606,0.38,0,10,330.62,"",NA,2019-12-28 15:00:00
"1458","Eureka",2019-12-28 16:00:00,"Clear",0,0,46.28,41.66,25.59,0.44,1020.67,9.51,9.22,281.053592992624,0.17,0,10,330.87,"",NA,2019-12-28 16:00:00
"1459","Eureka",2019-12-28 17:00:00,"Clear",0,0,45.79,41.14,27,0.48,1021.28,9.04,9.09,272.001772189551,0.18,0,10,333.7,"",NA,2019-12-28 17:00:00
"1460","Eureka",2019-12-28 18:00:00,"Clear",0,0,43.94,38.75,27.02,0.51,1021.29,9.81,9.6,284.07311632381,0.18,0,10,335.76,"",NA,2019-12-28 18:00:00
"1461","Eureka",2019-12-28 19:00:00,"Clear",0,0,43.4,37.31,26.88,0.52,1021.12,11.37,11.4,292.008861644082,0.18,0,10,334.41,"",NA,2019-12-28 19:00:00
"1462","Eureka",2019-12-28 20:00:00,"Clear",0,0,41.65,35.89,26.93,0.55,1020.83,9.4,9.26,282.015432301669,0.01,0,10,332.49,"",NA,2019-12-28 20:00:00
"1463","Eureka",2019-12-28 21:00:00,"Clear",0,0,38.8,32.1,25.45,0.58,1020.35,10.23,10.25,272.088205101903,0.01,0,10,331.27,"",NA,2019-12-28 21:00:00
"1464","Eureka",2019-12-28 22:00:00,"Clear",0,0,38.37,32.15,25.06,0.59,1020.27,9.14,8.86,294.070894092649,0.01,0,10,332.32,"",NA,2019-12-28 22:00:00
"1465","Eureka",2019-12-28 23:00:00,"Partly Cloudy",0,0,37.12,29.37,25.27,0.62,1020.18,12.12,12.12,290.081977165136,0.4,0,10,333.78,"",NA,2019-12-28 23:00:00
"1466","Eureka",2019-12-29 00:00:00,"Mostly Cloudy",0,0,37.35,30.44,25.15,0.62,1020.1,9.46,9.62,293.040998529981,0.67,0,10,335.94,"",NA,2019-12-29 00:00:00
"1467","Eureka",2019-12-29 01:00:00,"Clear",0,0,37.11,31.19,25.19,0.63,1020.35,7.63,7.24,292.005432796517,0.18,0,10,336.19,"",NA,2019-12-29 01:00:00
"1468","Eureka",2019-12-29 02:00:00,"Clear",0,0,35.3,28.63,25.07,0.66,1021.54,8.7,8.78,287.022839648325,0.19,0,10,335.87,"",NA,2019-12-29 02:00:00
"1469","Eureka",2019-12-29 03:00:00,"Clear",0,0,36.56,30,24.89,0.62,1022.13,8.45,8.48,313.062930267428,0.19,0,10,334.47,"",NA,2019-12-29 03:00:00
"1470","Eureka",2019-12-29 04:00:00,"Clear",0,0,35.48,28.46,23.27,0.61,1022.17,8.46,8.42,321.001790924266,0.19,0,10,331.95,"",NA,2019-12-29 04:00:00
"1471","Eureka",2019-12-29 05:00:00,"Clear",0,0,35.29,28.45,23.09,0.61,1022.79,8.48,8.51,295.038931125976,0.19,0,10,328.4,"",NA,2019-12-29 05:00:00
"1472","Eureka",2019-12-29 06:00:00,"Partly Cloudy",0,0,35.15,28.63,21.7,0.58,1023.76,7.86,7.79,306.084049512371,0.43,0,10,325.69,"",NA,2019-12-29 06:00:00
"1473","Eureka",2019-12-29 07:00:00,"Partly Cloudy",0,0,36.6,30.64,21.72,0.55,1024.32,7.27,7.2,314.018936072446,0.44,0,10,324.83,"",NA,2019-12-29 07:00:00
"1474","Eureka",2019-12-29 08:00:00,"Partly Cloudy",0,0,36.84,30.2,23.51,0.58,1024.55,8.78,8.62,323.051738270192,0.45,0,10,324.61,"",NA,2019-12-29 08:00:00
"1475","Eureka",2019-12-29 09:00:00,"Partly Cloudy",0,0,39.44,33.93,21.89,0.49,1024.41,8.57,8.47,331.086263513426,0.45,1,10,323.86,"",NA,2019-12-29 09:00:00
"1476","Eureka",2019-12-29 10:00:00,"Mostly Cloudy",0,0,41.4,37.82,21.91,0.46,1023.79,5.21,5.18,322.00821348122,0.72,1,10,323.59,"",NA,2019-12-29 10:00:00
"1477","Eureka",2019-12-29 11:00:00,"Mostly Cloudy",0,0,43.14,43.2,21.8,0.42,1023.19,0.91,0.84,339.029599722177,0.72,1,10,322.89,"",NA,2019-12-29 11:00:00
"1478","Eureka",2019-12-29 12:00:00,"Mostly Cloudy",0,0,42.5,38.55,24.79,0.5,1022.13,6.13,6.08,120.005456146151,0.72,1,10,322.07,"",NA,2019-12-29 12:00:00
"1479","Eureka",2019-12-29 13:00:00,"Mostly Cloudy",0,0,42.46,38.22,24.71,0.49,1021.68,7.15,7.12,121.046839039609,0.73,1,10,298.46,"",NA,2019-12-29 13:00:00
"1480","Eureka",2019-12-29 14:00:00,"Overcast",0,0,41.12,37.06,24.82,0.52,1021.86,6.16,6.07,122.0539268925,0.96,0,10,297.58,"",NA,2019-12-29 14:00:00
"1481","Eureka",2019-12-29 15:00:00,"Overcast",0,0,39.52,35.3,26.38,0.59,1021.76,5.87,5.83,110.045944734278,0.97,0,10,298.03,"",NA,2019-12-29 15:00:00
"1482","Eureka",2019-12-29 16:00:00,"Overcast",0,0,39.53,35.79,28.02,0.63,1021.47,5.32,5.16,128.031155342596,0.97,0,10,298.54,"",NA,2019-12-29 16:00:00
"1483","Eureka",2019-12-29 17:00:00,"Overcast",0,0,39.25,34.48,28.28,0.65,1021.37,6.19,6.12,128.009216861526,0.97,0,10,299.94,"",NA,2019-12-29 17:00:00
"1484","Eureka",2019-12-29 18:00:00,"Clear",0,0,39.28,36.12,28.54,0.65,1021.2,4.48,4.26,146.04208205453,0.26,0,10,301.38,"",NA,2019-12-29 18:00:00
"1485","Eureka",2019-12-29 19:00:00,"Overcast",0,0,39.27,35.56,30.15,0.7,1021.2,5.27,5.06,160.074404942216,0.98,0,10,302.36,"",NA,2019-12-29 19:00:00
"1486","Eureka",2019-12-29 20:00:00,"Overcast",0,0,39.28,36.44,30.54,0.71,1020.96,4.08,4.13,170.023450081878,0.99,0,10,303.68,"",NA,2019-12-29 20:00:00
"1487","Eureka",2019-12-29 21:00:00,"Light Rain",0.0135,0.99,38.89,36.75,32.25,0.76,1020.95,3.36,3.31,161.059890313385,0.99,0,8.439,305.13,"rain",NA,2019-12-29 21:00:00
"1488","Eureka",2019-12-29 22:00:00,"Light Rain",0.0139,0.99,38.76,36.53,30.76,0.73,1019.9,2.96,3.08,168.042399788909,0.99,0,9.772,306.36,"rain",NA,2019-12-29 22:00:00
"1489","Eureka",2019-12-29 23:00:00,"Light Rain",0.0172,1,38.64,38.55,30.81,0.74,1019.6,0.32,0.26,34.0501787269136,1,0,8.341,307.88,"rain",NA,2019-12-29 23:00:00
"1490","Eureka",2019-12-30 00:00:00,"Light Rain",0.0315,1,37.07,33.79,32.47,0.83,1018.91,4.31,4.18,76.0380459288707,1,0,5.516,308.66,"rain",NA,2019-12-30 00:00:00
"1491","Eureka",2019-12-30 01:00:00,"Rain",0.0439,1,38.17,38.17,33.58,0.84,1019.53,0.51,0.55,6.03522349009912,1,0,3.278,309.46,"rain",NA,2019-12-30 01:00:00
"1492","Eureka",2019-12-30 02:00:00,"Rain",0.0887,0.99,38.61,34.36,33.88,0.84,1019.52,5.53,5.38,41.035394829588,1,0,3.688,308.54,"rain",NA,2019-12-30 02:00:00
"1493","Eureka",2019-12-30 03:00:00,"Rain",0.0442,0.99,35.71,29.41,32.17,0.88,1019.26,7.54,7.45,32.0640564628404,1,0,2.169,308.21,"rain",NA,2019-12-30 03:00:00
"1494","Eureka",2019-12-30 04:00:00,"Light Rain",0.0346,0.99,36.44,29.12,33.44,0.89,1018.69,10.22,10.07,36.0753771675925,1,0,6.77,309.39,"rain",NA,2019-12-30 04:00:00
"1495","Eureka",2019-12-30 05:00:00,"Light Rain",0.0134,0.99,38.14,29.08,35.16,0.89,1018.1,16.93,17.01,58.0825746452919,1,0,6.914,310.84,"rain",NA,2019-12-30 05:00:00
"1496","Eureka",2019-12-30 06:00:00,"Drizzle",0.0024,0.98,38.43,28.73,35.38,0.89,1017.79,18.81,18.83,66.0381758874236,1,0,3.347,312.75,"rain",NA,2019-12-30 06:00:00
"1497","Eureka",2019-12-30 07:00:00,"Light Rain",0.0168,0.99,38.48,28.95,35.29,0.89,1017.39,18.26,18.18,69.0082740869123,1,0,3.029,313.76,"rain",NA,2019-12-30 07:00:00
"1498","Eureka",2019-12-30 08:00:00,"Rain",0.0401,0.99,38.31,27.94,33.89,0.84,1017.81,22.19,22.17,78.0519030014215,1,0,3.174,316.28,"rain",NA,2019-12-30 08:00:00
"1499","Eureka",2019-12-30 09:00:00,"Rain",0.0525,0.99,36.63,26.48,32.4,0.84,1017.91,19.43,19.27,69.0537782463224,1,1,2.128,318.34,"rain",NA,2019-12-30 09:00:00
"1500","Eureka",2019-12-30 10:00:00,"Rain",0.0513,0.99,36.8,25.49,33.6,0.88,1017.76,23.34,23.33,71.0317028602366,1,1,2.209,318.59,"rain",NA,2019-12-30 10:00:00
"1501","Eureka",2019-12-30 11:00:00,"Light Rain",0.0285,0.99,36.6,25.74,33.58,0.89,1017.44,20.46,20.6,68.049026560646,1,1,1.764,318.37,"rain",NA,2019-12-30 11:00:00
"1502","Eureka",2019-12-30 12:00:00,"Rain",0.0398,0.99,36.88,25.56,33.69,0.88,1016.26,24.13,24,69.056559154339,1,1,4.672,319.23,"rain",NA,2019-12-30 12:00:00
